Project;Release;ReleaseDate;ClassName;ClassPath;LOC;LOCTouched;NR;Nfix;Nauth;LOCAdded;MaxLOCAdded;AverageLOCAdded;CLOC;WMC;MaxChurn;AverageChurn;ChangeSetSize;NPM;MaxChangeSet;AverageChangeSet;Age;WeightedAge;AGE;SmellSourceRelease;NSmells;NPMDRuleTypes;PMDRules;PMDAnalysisStatus;PMDAnalysisWarning;Buggy;BugTicketCount;BugTickets;FixCommits;ConsistencyStatus;AnalysisWarning
Apache Syncope;1.0.2-incubating;2012-10-02;ResourceMappingPanel;console/src/main/java/org/apache/syncope/console/pages/panels/ResourceMappingPanel.java;309;639;7;1;4;583;553;83,285714;106;76;553;91,285714;1591;2;1524;227,285714;167,000000;158,599374;23,166667;1.0.1-incubating;4;3;CognitiveComplexity(2) | CouplingBetweenObjects(1) | CyclomaticComplexity(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.2-incubating;2012-10-02;ResultSetPanel;console/src/main/java/org/apache/syncope/console/pages/panels/ResultSetPanel.java;334;656;5;4;3;606;537;121,200000;102;48;537;131,200000;1539;20;1524;307,800000;167,000000;154,699695;29,500000;1.0.1-incubating;3;3;CognitiveComplexity(1) | CouplingBetweenObjects(1) | DataClass(1);OK;;Yes;1;SYNCOPE-187;945a21ed1a2e43f80ae49c5b72bc3f251536a9f2 | af0b781245d53d31d13f5f5362c1f91da540ad8b;CONSISTENT_BUG_LINK;
Apache Syncope;1.0.2-incubating;2012-10-02;UserDetailsPanel;console/src/main/java/org/apache/syncope/console/pages/panels/UserDetailsPanel.java;66;107;1;0;1;107;107;107,000000;26;7;107;107,000000;1524;1;1524;1524,000000;167,000000;167,000000;0,000000;1.0.1-incubating;1;1;ExcessiveParameterList(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.2-incubating;2012-10-02;UserManagementResultPanel;console/src/main/java/org/apache/syncope/console/pages/panels/UserManagementResultPanel.java;227;361;2;0;2;359;357;179,500000;62;42;357;180,500000;1554;4;1524;777,000000;167,000000;165,470914;138,000000;1.0.1-incubating;2;2;CognitiveComplexity(1) | CouplingBetweenObjects(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.2-incubating;2012-10-02;UserSearchPanel;console/src/main/java/org/apache/syncope/console/pages/panels/UserSearchPanel.java;450;649;2;1;2;629;600;314,500000;28;77;600;324,500000;1525;5;1524;762,500000;167,000000;162,167951;64,000000;1.0.1-incubating;3;2;CognitiveComplexity(2) | CouplingBetweenObjects(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.2-incubating;2012-10-02;ActionLinksPanel;console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/ActionLinksPanel.java;170;254;1;0;1;254;254;254,000000;27;36;254;254,000000;1524;14;1524;1524,000000;167,000000;167,000000;0,000000;1.0.1-incubating;1;1;ExcessiveParameterList(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.2-incubating;2012-10-02;AjaxPalettePanel;console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/AjaxPalettePanel.java;35;67;1;0;1;67;67;67,000000;18;5;67;67,000000;1524;1;1524;1524,000000;167,000000;167,000000;0,000000;1.0.1-incubating;1;1;ExcessiveParameterList(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.2-incubating;2012-10-02;DateFieldPanel;console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/DateFieldPanel.java;93;141;2;1;2;140;140;70,000000;22;33;140;70,500000;8;6;5;4,000000;152,000000;151,992908;1,000000;1.0.1-incubating;1;1;CognitiveComplexity(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.2-incubating;2012-10-02;SingleColumnPalette;console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/SingleColumnPalette.java;146;215;1;0;1;215;215;215,000000;29;36;215;215,000000;1524;16;1524;1524,000000;167,000000;167,000000;0,000000;1.0.1-incubating;1;1;ExcessiveParameterList(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.2-incubating;2012-10-02;TreeActionLinkPanel;console/src/main/java/org/apache/syncope/console/wicket/markup/html/tree/TreeActionLinkPanel.java;94;149;1;0;1;149;149;149,000000;24;10;149;149,000000;1524;5;1524;1524,000000;167,000000;167,000000;0,000000;1.0.1-incubating;1;1;ExcessiveParameterList(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.2-incubating;2012-10-02;AuditManager;core/src/main/java/org/apache/syncope/core/audit/AuditManager.java;37;67;1;0;1;67;67;67,000000;21;7;67;67,000000;1524;2;1524;1524,000000;167,000000;167,000000;0,000000;1.0.1-incubating;1;1;ExcessiveParameterList(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.2-incubating;2012-10-02;SLF4JLogger;core/src/main/java/org/apache/syncope/core/connid/SLF4JLogger.java;70;112;1;0;1;112;112;112,000000;24;16;112;112,000000;1524;2;1524;1524,000000;167,000000;167,000000;0,000000;1.0.1-incubating;1;1;ExcessiveParameterList(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.2-incubating;2012-10-02;ContentLoader;core/src/main/java/org/apache/syncope/core/init/ContentLoader.java;139;242;6;1;3;217;176;36,166667;31;20;176;40,333333;1557;1;1524;259,500000;167,000000;162,809917;3,200000;1.0.1-incubating;3;3;CognitiveComplexity(1) | CyclomaticComplexity(1) | NcssCount(1);OK;;Yes;1;SYNCOPE-224;bbe20c2482e5c2db25f0c1ae599ffd7835475538;CONSISTENT_BUG_LINK;
Apache Syncope;1.0.2-incubating;2012-10-02;ImplementationClassNamesLoader;core/src/main/java/org/apache/syncope/core/init/ImplementationClassNamesLoader.java;44;123;1;0;1;123;123;123,000000;60;19;123;123,000000;1524;2;1524;1524,000000;167,000000;167,000000;0,000000;1.0.1-incubating;3;3;CognitiveComplexity(1) | CyclomaticComplexity(1) | NPathComplexity(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.2-incubating;2012-10-02;NotificationManager;core/src/main/java/org/apache/syncope/core/notification/NotificationManager.java;172;350;8;6;3;318;270;39,750000;73;27;270;43,750000;1561;5;1524;195,125000;167,000000;151,205714;19,000000;1.0.1-incubating;1;1;CouplingBetweenObjects(1);OK;;Yes;1;SYNCOPE-192;b2daa7c53f9eeb76bc4196477f735c7a29bc2154;CONSISTENT_BUG_LINK;
Apache Syncope;1.0.2-incubating;2012-10-02;AbstractAttributable;core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractAttributable.java;105;168;1;0;1;168;168;168,000000;18;42;168;168,000000;1524;21;1524;1524,000000;167,000000;167,000000;0,000000;1.0.1-incubating;1;1;CouplingBetweenObjects(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.2-incubating;2012-10-02;AbstractExec;core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractExec.java;51;93;1;0;1;93;93;93,000000;27;12;93;93,000000;1524;8;1524;1524,000000;167,000000;167,000000;0,000000;1.0.1-incubating;1;1;DataClass(1);OK;;Yes;1;SYNCOPE-214;a4d57d70017b765cae2c349ffb08a8b5d8a1bcda;CONSISTENT_BUG_LINK;
Apache Syncope;1.0.2-incubating;2012-10-02;AbstractSchema;core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractSchema.java;171;244;2;0;2;243;231;121,500000;18;35;231;122,000000;1533;22;1524;766,500000;167,000000;166,946721;1,000000;1.0.1-incubating;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.2-incubating;2012-10-02;ConnInstance;core/src/main/java/org/apache/syncope/core/persistence/beans/ConnInstance.java;113;207;2;1;1;195;188;97,500000;39;26;188;103,500000;1532;19;1524;766,000000;167,000000;159,289855;84,000000;1.0.1-incubating;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.2-incubating;2012-10-02;Entitlement;core/src/main/java/org/apache/syncope/core/persistence/beans/Entitlement.java;28;55;1;0;1;55;55;55,000000;18;4;55;55,000000;1524;4;1524;1524,000000;167,000000;167,000000;0,000000;1.0.1-incubating;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.2-incubating;2012-10-02;ExternalResource;core/src/main/java/org/apache/syncope/core/persistence/beans/ExternalResource.java;233;362;3;1;2;359;356;119,666667;55;50;356;120,666667;1562;39;1524;520,666667;167,000000;165,309392;69,000000;1.0.1-incubating;2;2;CyclomaticComplexity(1) | TooManyFields(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.2-incubating;2012-10-02;Notification;core/src/main/java/org/apache/syncope/core/persistence/beans/Notification.java;141;220;2;1;2;209;207;104,500000;18;32;207;110,000000;1533;23;1524;766,500000;167,000000;164,518182;42,000000;1.0.1-incubating;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.2-incubating;2012-10-02;NotificationTask;core/src/main/java/org/apache/syncope/core/persistence/beans/NotificationTask.java;95;144;4;2;2;144;122;36,000000;21;18;122;36,000000;1544;16;1524;386,000000;167,000000;153,375000;34,333333;1.0.1-incubating;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.2-incubating;2012-10-02;Policy;core/src/main/java/org/apache/syncope/core/persistence/beans/Policy.java;43;75;1;0;1;75;75;75,000000;18;6;75;75,000000;1524;6;1524;1524,000000;167,000000;167,000000;0,000000;1.0.1-incubating;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.2-incubating;2012-10-02;PropagationTask;core/src/main/java/org/apache/syncope/core/persistence/beans/PropagationTask.java;72;143;2;0;2;141;139;70,500000;42;14;139;71,500000;1533;14;1524;766,500000;167,000000;166,580420;15,000000;1.0.1-incubating;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.2-incubating;2012-10-02;ReportExec;core/src/main/java/org/apache/syncope/core/persistence/beans/ReportExec.java;38;74;1;0;1;74;74;74,000000;24;8;74;74,000000;1524;6;1524;1524,000000;167,000000;167,000000;0,000000;1.0.1-incubating;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.2-incubating;2012-10-02;SchedTask;core/src/main/java/org/apache/syncope/core/persistence/beans/SchedTask.java;24;51;1;0;1;51;51;51,000000;18;4;51;51,000000;1524;4;1524;1524,000000;167,000000;167,000000;0,000000;1.0.1-incubating;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.2-incubating;2012-10-02;SchemaMapping;core/src/main/java/org/apache/syncope/core/persistence/beans/SchemaMapping.java;95;157;1;0;1;157;157;157,000000;33;16;157;157,000000;1524;15;1524;1524,000000;167,000000;167,000000;0,000000;1.0.1-incubating;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.2-incubating;2012-10-02;SyncTask;core/src/main/java/org/apache/syncope/core/persistence/beans/SyncTask.java;98;154;2;0;2;153;152;76,500000;24;19;152;77,000000;1533;17;1524;766,500000;167,000000;166,805195;15,000000;1.0.1-incubating;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.2-incubating;2012-10-02;SyncopeConf;core/src/main/java/org/apache/syncope/core/persistence/beans/SyncopeConf.java;25;52;1;0;1;52;52;52,000000;18;4;52;52,000000;1524;4;1524;1524,000000;167,000000;167,000000;0,000000;1.0.1-incubating;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.2-incubating;2012-10-02;SyncopeLogger;core/src/main/java/org/apache/syncope/core/persistence/beans/SyncopeLogger.java;39;69;1;0;1;69;69;69,000000;18;6;69;69,000000;1524;6;1524;1524,000000;167,000000;167,000000;0,000000;1.0.1-incubating;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.2-incubating;2012-10-02;MAttr;core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MAttr.java;105;155;2;0;2;147;132;73,500000;18;20;132;77,500000;1527;11;1524;763,500000;167,000000;165,070968;13,000000;1.0.1-incubating;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.2-incubating;2012-10-02;MAttrUniqueValue;core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MAttrUniqueValue.java;46;76;2;0;2;76;69;38,000000;18;7;69;38,000000;1533;5;1524;766,500000;167,000000;165,802632;13,000000;1.0.1-incubating;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.2-incubating;2012-10-02;MDerAttr;core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MDerAttr.java;37;68;2;0;2;65;59;32,500000;18;6;59;34,000000;1533;4;1524;766,500000;167,000000;165,279412;13,000000;1.0.1-incubating;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.2-incubating;2012-10-02;MVirAttr;core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MVirAttr.java;43;78;3;0;3;74;66;24,666667;18;7;66;26,000000;1563;5;1524;521,000000;167,000000;161,794872;69,000000;1.0.1-incubating;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.2-incubating;2012-10-02;RAttr;core/src/main/java/org/apache/syncope/core/persistence/beans/role/RAttr.java;102;152;2;0;2;144;129;72,000000;18;20;129;76,000000;1527;11;1524;763,500000;167,000000;165,032895;13,000000;1.0.1-incubating;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.2-incubating;2012-10-02;RAttrUniqueValue;core/src/main/java/org/apache/syncope/core/persistence/beans/role/RAttrUniqueValue.java;46;78;2;0;2;75;69;37,500000;18;7;69;39,000000;1533;5;1524;766,500000;167,000000;165,500000;13,000000;1.0.1-incubating;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.2-incubating;2012-10-02;RDerAttr;core/src/main/java/org/apache/syncope/core/persistence/beans/role/RDerAttr.java;37;69;2;0;2;66;59;33,000000;18;6;59;34,500000;1533;4;1524;766,500000;167,000000;165,115942;13,000000;1.0.1-incubating;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.2-incubating;2012-10-02;RVirAttr;core/src/main/java/org/apache/syncope/core/persistence/beans/role/RVirAttr.java;43;77;3;0;3;73;66;24,333333;18;7;66;25,666667;1563;5;1524;521,000000;167,000000;161,896104;69,000000;1.0.1-incubating;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.2-incubating;2012-10-02;SyncopeRole;core/src/main/java/org/apache/syncope/core/persistence/beans/role/SyncopeRole.java;306;464;2;0;2;442;416;221,000000;54;73;416;232,000000;1527;38;1524;763,500000;167,000000;165,655172;13,000000;1.0.1-incubating;3;3;CouplingBetweenObjects(1) | CyclomaticComplexity(1) | GodClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.2-incubating;2012-10-02;SyncopeUser;core/src/main/java/org/apache/syncope/core/persistence/beans/user/SyncopeUser.java;426;637;4;0;3;605;544;151,250000;37;97;544;159,250000;1548;51;1524;387,000000;167,000000;162,028257;21,000000;1.0.1-incubating;6;6;AvoidDeeplyNestedIfStmts(1) | CouplingBetweenObjects(1) | CyclomaticComplexity(1) | ExcessivePublicCount(1) | GodClass(1) | TooManyFields(1);OK;;Yes;1;SYNCOPE-217;6ce61c4ccc2ae1758e7f2cc4a5ed8620c8df4158 | 90fb32b891d0ba83e1fa51b79d600aa95fc1cae5;CONSISTENT_BUG_LINK;
Apache Syncope;1.0.2-incubating;2012-10-02;UAttr;core/src/main/java/org/apache/syncope/core/persistence/beans/user/UAttr.java;102;173;2;0;2;165;150;82,500000;39;20;150;86,500000;1527;11;1524;763,500000;167,000000;165,271676;13,000000;1.0.1-incubating;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.2-incubating;2012-10-02;UAttrUniqueValue;core/src/main/java/org/apache/syncope/core/persistence/beans/user/UAttrUniqueValue.java;46;78;2;0;2;75;69;37,500000;18;7;69;39,000000;1533;5;1524;766,500000;167,000000;165,500000;13,000000;1.0.1-incubating;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.2-incubating;2012-10-02;UDerAttr;core/src/main/java/org/apache/syncope/core/persistence/beans/user/UDerAttr.java;37;69;2;0;2;66;59;33,000000;18;6;59;34,500000;1533;4;1524;766,500000;167,000000;165,115942;13,000000;1.0.1-incubating;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.2-incubating;2012-10-02;UVirAttr;core/src/main/java/org/apache/syncope/core/persistence/beans/user/UVirAttr.java;46;78;2;0;2;75;69;37,500000;18;8;69;39,000000;1533;5;1524;766,500000;167,000000;165,500000;13,000000;1.0.1-incubating;1;1;DataClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.2-incubating;2012-10-02;UserDAOImpl;core/src/main/java/org/apache/syncope/core/persistence/dao/impl/UserDAOImpl.java;359;552;3;0;3;538;532;179,333333;63;80;532;184,000000;1558;14;1524;519,333333;167,000000;165,536232;69,000000;1.0.1-incubating;5;4;CognitiveComplexity(1) | CouplingBetweenObjects(1) | CyclomaticComplexity(2) | GodClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.2-incubating;2012-10-02;UserSearchDAOImpl;core/src/main/java/org/apache/syncope/core/persistence/dao/impl/UserSearchDAOImpl.java;396;557;4;1;4;553;545;138,250000;35;91;545;139,250000;1575;4;1524;393,750000;167,000000;165,789946;46,000000;1.0.1-incubating;6;4;CognitiveComplexity(2) | CyclomaticComplexity(2) | ExcessiveParameterList(1) | GodClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.2-incubating;2012-10-02;JBossPersistenceMappingFactory;core/src/main/java/org/apache/syncope/core/persistence/openjpa/JBossPersistenceMappingFactory.java;274;318;1;0;1;318;318;318,000000;30;67;318;318,000000;6;0;6;6,000000;81,000000;81,000000;0,000000;1.0.1-incubating;23;6;AvoidDeeplyNestedIfStmts(17) | CognitiveComplexity(1) | CyclomaticComplexity(2) | ExcessiveParameterList(1) | NPathComplexity(1) | NcssCount(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.2-incubating;2012-10-02;AbstractValidator;core/src/main/java/org/apache/syncope/core/persistence/validation/attrvalue/AbstractValidator.java;79;119;1;0;1;119;119;119,000000;21;18;119;119,000000;1524;1;1524;1524,000000;167,000000;167,000000;0,000000;1.0.1-incubating;2;2;CognitiveComplexity(1) | CyclomaticComplexity(1);OK;;Yes;1;SYNCOPE-230;f3fa87f8e931134e4d1895508120c1eab8f1e73f;CONSISTENT_BUG_LINK;
Apache Syncope;1.0.2-incubating;2012-10-02;AttrValidator;core/src/main/java/org/apache/syncope/core/persistence/validation/entity/AttrValidator.java;35;63;1;0;1;63;63;63,000000;18;8;63;63,000000;1524;2;1524;1524,000000;167,000000;167,000000;0,000000;1.0.1-incubating;1;1;AvoidDeeplyNestedIfStmts(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.2-incubating;2012-10-02;AttrValueValidator;core/src/main/java/org/apache/syncope/core/persistence/validation/entity/AttrValueValidator.java;60;90;1;0;1;90;90;90,000000;18;11;90;90,000000;1524;2;1524;1524,000000;167,000000;167,000000;0,000000;1.0.1-incubating;2;2;AvoidDeeplyNestedIfStmts(1) | CognitiveComplexity(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.2-incubating;2012-10-02;PolicyValidator;core/src/main/java/org/apache/syncope/core/persistence/validation/entity/PolicyValidator.java;64;123;2;0;2;117;115;58,500000;21;22;115;61,500000;1526;2;1524;763,000000;167,000000;165,959350;16,000000;1.0.1-incubating;2;2;CognitiveComplexity(1) | CyclomaticComplexity(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.2-incubating;2012-10-02;SyncTaskValidator;core/src/main/java/org/apache/syncope/core/persistence/validation/entity/SyncTaskValidator.java;53;90;2;0;2;88;86;44,000000;18;10;86;45,000000;1543;2;1524;771,500000;167,000000;166,377778;14,000000;1.0.1-incubating;3;2;AvoidDeeplyNestedIfStmts(2) | CognitiveComplexity(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.2-incubating;2012-10-02;AccountPolicyEnforcer;core/src/main/java/org/apache/syncope/core/policy/AccountPolicyEnforcer.java;84;135;1;0;1;135;135;135,000000;28;25;135;135,000000;1524;1;1524;1524,000000;167,000000;167,000000;0,000000;1.0.1-incubating;3;3;CognitiveComplexity(1) | CyclomaticComplexity(1) | NPathComplexity(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.2-incubating;2012-10-02;PasswordPolicyEnforcer;core/src/main/java/org/apache/syncope/core/policy/PasswordPolicyEnforcer.java;134;216;1;0;1;216;216;216,000000;33;58;216;216,000000;1524;1;1524;1524,000000;167,000000;167,000000;0,000000;1.0.1-incubating;5;4;CognitiveComplexity(1) | CyclomaticComplexity(2) | GodClass(1) | NPathComplexity(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.2-incubating;2012-10-02;PolicyEvaluator;core/src/main/java/org/apache/syncope/core/policy/PolicyEvaluator.java;84;150;3;0;2;136;123;45,333333;22;23;123;50,000000;1527;1;1524;509,000000;167,000000;164,620000;8,000000;1.0.1-incubating;6;3;AvoidDeeplyNestedIfStmts(4) | CognitiveComplexity(1) | CyclomaticComplexity(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.2-incubating;2012-10-02;ConnectorFacadeProxy;core/src/main/java/org/apache/syncope/core/propagation/ConnectorFacadeProxy.java;318;629;4;1;3;597;566;149,250000;163;83;566;157,250000;1553;17;1524;388,250000;167,000000;159,658188;28,666667;1.0.1-incubating;12;5;AvoidDeeplyNestedIfStmts(2) | CognitiveComplexity(2) | CouplingBetweenObjects(1) | CyclomaticComplexity(3) | ExcessiveParameterList(4);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.2-incubating;2012-10-02;PropagationManager;core/src/main/java/org/apache/syncope/core/propagation/PropagationManager.java;495;1137;11;4;4;1000;818;90,909091;236;103;818;103,363636;1606;12;1524;146,000000;167,000000;143,057168;13,800000;1.0.1-incubating;14;9;AvoidDeeplyNestedIfStmts(1) | CognitiveComplexity(3) | CouplingBetweenObjects(1) | CyclomaticComplexity(2) | ExcessiveParameterList(3) | GodClass(1) | NPathComplexity(1) | NcssCount(1) | SwitchDensity(1);OK;;Yes;1;SYNCOPE-185;17d8b17e6877466f99d8759cd56f8859573cdc20;CONSISTENT_BUG_LINK;
Apache Syncope;1.0.2-incubating;2012-10-02;UserReportlet;core/src/main/java/org/apache/syncope/core/report/UserReportlet.java;230;310;1;0;1;310;310;310,000000;20;45;310;310,000000;1524;0;1524;1524,000000;167,000000;167,000000;0,000000;1.0.1-incubating;6;5;AvoidDeeplyNestedIfStmts(1) | CognitiveComplexity(2) | CyclomaticComplexity(1) | ExcessiveParameterList(1) | NPathComplexity(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.2-incubating;2012-10-02;ConnInstanceController;core/src/main/java/org/apache/syncope/core/rest/controller/ConnInstanceController.java;307;523;4;1;3;484;438;121,000000;41;35;438;130,750000;1561;10;1524;390,250000;167,000000;157,957935;30,000000;1.0.1-incubating;1;1;CouplingBetweenObjects(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.2-incubating;2012-10-02;ReportController;core/src/main/java/org/apache/syncope/core/rest/controller/ReportController.java;334;592;4;2;2;514;434;128,500000;20;39;434;148,000000;1559;13;1524;389,750000;167,000000;132,641892;55,333333;1.0.1-incubating;2;2;CouplingBetweenObjects(1) | CyclomaticComplexity(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.2-incubating;2012-10-02;ResourceController;core/src/main/java/org/apache/syncope/core/rest/controller/ResourceController.java;201;287;2;1;2;285;244;142,500000;21;20;244;143,500000;1535;8;1524;767,500000;167,000000;153,515679;90,000000;1.0.1-incubating;1;1;CouplingBetweenObjects(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.2-incubating;2012-10-02;TaskController;core/src/main/java/org/apache/syncope/core/rest/controller/TaskController.java;345;461;1;0;1;461;461;461,000000;18;45;461;461,000000;1524;16;1524;1524,000000;167,000000;167,000000;0,000000;1.0.1-incubating;2;2;CouplingBetweenObjects(1) | CyclomaticComplexity(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.2-incubating;2012-10-02;UserController;core/src/main/java/org/apache/syncope/core/rest/controller/UserController.java;502;815;4;1;2;760;643;190,000000;36;61;643;203,750000;1545;27;1524;386,250000;167,000000;155,760736;55,333333;1.0.1-incubating;5;3;CouplingBetweenObjects(1) | CyclomaticComplexity(1) | ExcessiveParameterList(3);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.2-incubating;2012-10-02;AbstractAttributableDataBinder;core/src/main/java/org/apache/syncope/core/rest/data/AbstractAttributableDataBinder.java;531;811;3;2;3;783;755;261,000000;59;142;755;270,333333;1533;2;1524;511,000000;167,000000;160,573366;59,500000;1.0.1-incubating;24;8;AvoidDeeplyNestedIfStmts(9) | CognitiveComplexity(3) | CouplingBetweenObjects(1) | CyclomaticComplexity(4) | ExcessiveParameterList(2) | GodClass(1) | NPathComplexity(3) | NcssCount(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.2-incubating;2012-10-02;ConnInstanceDataBinder;core/src/main/java/org/apache/syncope/core/rest/data/ConnInstanceDataBinder.java;118;221;2;0;2;201;182;100,500000;23;22;182;110,500000;1531;3;1524;765,500000;167,000000;159,764706;41,000000;1.0.1-incubating;1;1;NPathComplexity(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.2-incubating;2012-10-02;PolicyDataBinder;core/src/main/java/org/apache/syncope/core/rest/data/PolicyDataBinder.java;103;219;3;0;2;181;138;60,333333;23;35;138;73,000000;1526;2;1524;508,666667;167,000000;162,000000;7,000000;1.0.1-incubating;3;2;CognitiveComplexity(1) | CyclomaticComplexity(2);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.2-incubating;2012-10-02;ResourceDataBinder;core/src/main/java/org/apache/syncope/core/rest/data/ResourceDataBinder.java;246;385;2;1;2;381;315;190,500000;32;47;315;192,500000;1535;8;1524;767,500000;167,000000;150,636364;90,000000;1.0.1-incubating;2;2;CyclomaticComplexity(1) | GodClass(1);OK;;No;0;;;NO_BUG_LINK;
Apache Syncope;1.0.2-incubating;2012-10-02;RoleDataBinder;core/src/main/java/org/apache/syncope/core/rest/data/RoleDataBinder.java;158;232;1;0;1;232;232;232,000000;33;29;232;232,000000;1524;3;1524;1524,000000;167,000000;167,000000;0,000000;1.0.1-incubating;3;3;CognitiveComplexity(1) | CyclomaticComplexity(1) | NPathComplexity(1);OK;;Yes;1;SYNCOPE-228;aca08fe07fb2f0093067cc51fedd11b350a1c0a9;CONSISTENT_BUG_LINK;
Apache Syncope;1.0.2-incubating;2012-10-02;TaskDataBinder;core/src/main/java/org/apache/syncope/core/rest/data/TaskDataBinder.java;202;357;7;3;4;319;236;45,571429;23;46;236;51,000000;1566;4;1524;223,714286;167,000000;146,518207;22,166667;1.0.1-incubating;4;3;CouplingBetweenObjects(1) | CyclomaticComplexity(2) | GodClass(1);OK;;Yes;1;SYNCOPE-192;b2daa7c53f9eeb76bc4196477f735c7a29bc2154;CONSISTENT_BUG_LINK;
