Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureOutOfBagError
"milestone_1_dataset_selected_features_weka,1,1,weka.classifiers.meta.FilteredClassifier,'-F \""weka.filters.MultiFilter -F \\\""weka.filters.supervised.instance.Resample -B 1.0 -S 1 -Z 178.8\\\"" -S 1\"" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""',-4523450618538717400,2.02607281106E7,23916.0,2658.0,2350.0,308.0,0.0,88.41234010534237,11.587659894657637,0.0,0.4300537180761741,0.11621218122194292,0.34060627027302254,61.29574853892863,110.6011942537063,1297.16580687492,5342.861510323788,-4045.695703448868,0.4880232531508352,2.0101059105808083,-1.5220826574299728,245.66214189657885,0.09242368017177534,18.93837631200118,0.5354609929078015,151.0,0.07449494949494949,177.0,0.9255050505050505,2199.0,0.4645390070921986,131.0,0.4603658536585366,0.5354609929078015,0.4950819672131148,0.4316202626271829,0.743589858394823,0.2996591831463287,0.8841234010534236,0.42315735764057166,0.5768426423594283,0.11587659894657637,0.8924894298861122,0.8841234010534236,0.8879261859995888,0.4316202626271829,0.7435898583948228,0.8780720316090803,0.7148168017111047,0.8841234010534236,0.008,8.23,0.007792441,8.228547522000001,7.792441,8228.547522,4692482.0,5972479.0,764269.0,88.41234010534237,50.03762227238525,?,?"
"milestone_1_dataset_selected_features_weka,1,2,weka.classifiers.meta.FilteredClassifier,'-F \""weka.filters.MultiFilter -F \\\""weka.filters.supervised.instance.Resample -B 1.0 -S 1 -Z 178.8\\\"" -S 1\"" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""',-4523450618538717400,2.02607281106E7,23916.0,2658.0,2361.0,297.0,0.0,88.82618510158014,11.173814898419865,0.0,0.459083116466656,0.1116260001061152,0.3339567840537015,58.876781770781605,108.44198233890228,1297.16580687492,5143.337353010646,-3846.171546135726,0.4880232531508352,1.9350403886420793,-1.4470171354912438,287.997465184061,0.10835119081416893,22.20205494607455,0.574468085106383,162.0,0.07449494949494949,177.0,0.9255050505050505,2199.0,0.425531914893617,120.0,0.4778761061946903,0.574468085106383,0.5217391304347826,0.4615770620042082,0.7577832103541323,0.3602385918000742,0.8882618510158014,0.3882887154043679,0.6117112845956322,0.11173814898419865,0.8983489521174847,0.8882618510158014,0.8927116476234942,0.4615770620042082,0.7577832103541323,0.8870808990078083,0.7292401722461452,0.8882618510158014,0.008,8.063,0.00803338,8.061277132999999,8.03338,8061.277133,4667489.0,5972479.0,764269.0,88.86380737396539,50.018811136192625,?,?"
"milestone_1_dataset_selected_features_weka,1,3,weka.classifiers.meta.FilteredClassifier,'-F \""weka.filters.MultiFilter -F \\\""weka.filters.supervised.instance.Resample -B 1.0 -S 1 -Z 178.8\\\"" -S 1\"" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""',-4523450618538717400,2.02607281106E7,23916.0,2658.0,2371.0,287.0,0.0,89.20240782543266,10.797592174567344,0.0,0.4665807989058155,0.10784597483857793,0.328240574989626,56.883019362800816,106.58582288363496,1297.16580687492,4965.188024999445,-3668.0222181245244,0.4880232531508352,1.8680165632052086,-1.3799933100543733,322.1006456093277,0.12118158224579674,24.83110824400465,0.5673758865248227,160.0,0.06944444444444445,165.0,0.9305555555555556,2211.0,0.4326241134751773,122.0,0.49230769230769234,0.5673758865248227,0.527182866556837,0.4680780472198321,0.7567093810444874,0.32748337089589896,0.8920240782543266,0.3940926361739483,0.6059073638260518,0.10797592174567344,0.8993913326888338,0.8920240782543266,0.8953556076879625,0.46807804721983215,0.7567093810444874,0.8832419062281105,0.733117872012757,0.8920240782543266,0.008,8.321,0.00761992,8.319477338999999,7.61992,8319.477339,4687114.0,5972479.0,764269.0,89.24003009781791,50.018811136192625,?,?"
"milestone_1_dataset_selected_features_weka,1,4,weka.classifiers.meta.FilteredClassifier,'-F \""weka.filters.MultiFilter -F \\\""weka.filters.supervised.instance.Resample -B 1.0 -S 1 -Z 178.8\\\"" -S 1\"" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""',-4523450618538717400,2.02607281107E7,23916.0,2658.0,2347.0,311.0,0.0,88.2994732881866,11.700526711813394,0.0,0.42534004596512137,0.11701847224562924,0.34205703917767416,61.72102419693116,111.07228591420917,1297.16580687492,5370.924910036903,-4073.759103161983,0.4880232531508352,2.0206639992614384,-1.532640746110603,239.81730493293242,0.09022471968883838,18.48779112600036,0.5319148936170213,150.0,0.07533670033670034,179.0,0.9246632996632996,2197.0,0.46808510638297873,132.0,0.45592705167173253,0.5319148936170213,0.4909983633387888,0.4269531718549467,0.7447927860161903,0.3167167911506965,0.882994732881866,0.42641653960154513,0.5735834603984549,0.11700526711813393,0.8916131017169352,0.882994732881866,0.8869105308347935,0.4269531718549467,0.7447927860161903,0.8806217077227885,0.7124492348043572,0.882994732881866,0.008,8.28,0.0076508589999999994,8.27837143,7.650859,8278.37143,4707888.0,5972479.0,764269.0,88.2994732881866,50.0,?,?"
"milestone_1_dataset_selected_features_weka,1,5,weka.classifiers.meta.FilteredClassifier,'-F \""weka.filters.MultiFilter -F \\\""weka.filters.supervised.instance.Resample -B 1.0 -S 1 -Z 178.8\\\"" -S 1\"" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""',-4523450618538717400,2.02607281107E7,23917.0,2657.0,2316.0,341.0,0.0,87.16597666541212,12.834023334587881,0.0,0.41901227142176495,0.1277017135336779,0.3565230438234985,67.43968804911177,115.93181079034473,1293.928141850089,5855.233728885062,-4561.305587034973,0.48698838609337186,2.203701064691405,-1.7167126785980327,137.74878315507138,0.05184372719423085,10.645783077112375,0.5836298932384342,164.0,0.09427609427609428,224.0,0.9057239057239057,2152.0,0.41637010676156583,117.0,0.422680412371134,0.5836298932384342,0.4902840059790733,0.42615366868257576,0.7646287908743424,0.2959553542103636,0.8716597666541211,0.38230596769178127,0.6176940323082187,0.12834023334587882,0.8928324378345001,0.8716597666541211,0.8804449564048704,0.4261536686825757,0.7646287908743425,0.8833171801231207,0.7084358673598272,0.8716597666541211,0.008,8.059,0.007667274,8.058451374999999,7.667274,8058.451375,4685824.0,5972724.0,764024.0,87.4294316898758,50.15054572826496,?,?"
"milestone_1_dataset_selected_features_weka,1,6,weka.classifiers.meta.FilteredClassifier,'-F \""weka.filters.MultiFilter -F \\\""weka.filters.supervised.instance.Resample -B 1.0 -S 1 -Z 178.8\\\"" -S 1\"" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""',-4523450618538717400,2.02607281107E7,23917.0,2657.0,2340.0,317.0,0.0,88.06925103500188,11.930748964998118,0.0,0.40206809845261765,0.1195211718447949,0.3451904697186294,63.119517518075554,112.24675912354793,1293.928141850089,5458.861898672023,-4164.933756821934,0.48698838609337186,2.0545208500835614,-1.5675324639901898,212.7853840015566,0.08008482649663402,16.444915070578112,0.498220640569395,140.0,0.07407407407407407,176.0,0.9259259259259259,2200.0,0.501779359430605,141.0,0.4430379746835443,0.498220640569395,0.4690117252931323,0.40294714744448235,0.7024013863426675,0.28571831993932073,0.8806925103500188,0.4565459438546979,0.5434540561453022,0.11930748964998118,0.8872358289097483,0.8806925103500188,0.8837471695565041,0.4029471474444824,0.7024013863426675,0.8688924385061585,0.7009039970540285,0.8806925103500188,0.008,7.317,0.007571868000000001,7.316491353,7.571868,7316.491353,4697312.0,5972724.0,764024.0,88.14452389913436,50.0940910801656,?,?"
"milestone_1_dataset_selected_features_weka,1,7,weka.classifiers.meta.FilteredClassifier,'-F \""weka.filters.MultiFilter -F \\\""weka.filters.supervised.instance.Resample -B 1.0 -S 1 -Z 178.8\\\"" -S 1\"" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""',-4523450618538717400,2.02607281107E7,23917.0,2657.0,2351.0,306.0,0.0,88.48325178773052,11.516748212269476,0.0,0.4270769326170168,0.11534412522110933,0.33916851473528736,60.913605682807514,110.28857953933459,1293.928141850089,5269.406340121042,-3975.4781982709533,0.48698838609337186,1.983216537493806,-1.496228151400434,250.14425880593913,0.09414537403309715,19.332160010700207,0.5266903914590747,148.0,0.07281144781144781,173.0,0.9271885521885522,2203.0,0.47330960854092524,133.0,0.46105919003115264,0.5266903914590747,0.49169435215946844,0.42827968847634057,0.7232159974597697,0.3047953561068968,0.8848325178773052,0.4309535742296783,0.5690464257703216,0.11516748212269477,0.8920889104774106,0.8848325178773052,0.8881698537492733,0.42827968847634057,0.7232159974597697,0.8750020435944542,0.7133768874549464,0.8848325178773052,0.008,7.305,0.007181629,7.304365862,7.181629,7304.365862,4714112.0,5972724.0,764024.0,88.55852465186301,50.07527286413248,?,?"
"milestone_1_dataset_selected_features_weka,1,8,weka.classifiers.meta.FilteredClassifier,'-F \""weka.filters.MultiFilter -F \\\""weka.filters.supervised.instance.Resample -B 1.0 -S 1 -Z 178.8\\\"" -S 1\"" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""',-4523450618538717400,2.02607281107E7,23917.0,2657.0,2331.0,326.0,0.0,87.73052314640572,12.269476853594279,0.0,0.4138595128341859,0.12234184630643193,0.34942443480846624,64.60912482652198,113.62353195265825,1293.928141850089,5606.509831861937,-4312.581690011848,0.48698838609337186,2.110090264155791,-1.6231018780624193,187.51221802270337,0.07057290855201481,14.491702588259187,0.5409252669039146,152.0,0.08291245791245791,197.0,0.9170875420875421,2179.0,0.45907473309608543,129.0,0.4355300859598854,0.5409252669039146,0.4825396825396826,0.4169878359319242,0.7450049127095391,0.3091845530681896,0.8773052314640573,0.41929242247260057,0.5807075775273995,0.12269476853594279,0.8903211369641801,0.8773052314640573,0.8830362428489542,0.4169878359319242,0.745004912709539,0.8785451710230693,0.7064705244466133,0.8773052314640573,0.008,7.241,0.007205981,7.240372354,7.205981,7240.372354,4682143.0,5972724.0,764024.0,87.84343244260444,50.05645464809936,?,?"
"milestone_1_dataset_selected_features_weka,1,9,weka.classifiers.meta.FilteredClassifier,'-F \""weka.filters.MultiFilter -F \\\""weka.filters.supervised.instance.Resample -B 1.0 -S 1 -Z 178.8\\\"" -S 1\"" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""',-4523450618538717400,2.02607281107E7,23917.0,2657.0,2347.0,310.0,0.0,88.33270605946556,11.667293940534437,0.0,0.4178385239969239,0.1163127459211669,0.34070783567160645,61.339739998635785,110.61582481532433,1297.0042012511194,5310.303495262003,-4013.2992940108834,0.4881461051001579,1.9986087675054582,-1.5104626624053006,244.91293933190315,0.0921764920330836,18.882971936070415,0.5141843971631206,145.0,0.07284210526315789,173.0,0.9271578947368421,2202.0,0.4858156028368794,137.0,0.4559748427672956,0.5141843971631206,0.48333333333333334,0.41879668584546015,0.7266980216498694,0.3063309304662249,0.8833270605946556,0.44198476869469294,0.5580152313053071,0.11667293940534437,0.8899045209801987,0.8833270605946556,0.8863817432805716,0.41879668584546015,0.7266980216498694,0.8756974553552023,0.7087858860132937,0.8833270605946556,0.007,7.458,0.007204147,7.456748644999999,7.204147,7456.748645,4705489.0,5972724.0,764024.0,88.44561535566429,50.05645464809936,?,?"
"milestone_1_dataset_selected_features_weka,1,10,weka.classifiers.meta.FilteredClassifier,'-F \""weka.filters.MultiFilter -F \\\""weka.filters.supervised.instance.Resample -B 1.0 -S 1 -Z 178.8\\\"" -S 1\"" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""',-4523450618538717400,2.02607281107E7,23917.0,2657.0,2328.0,329.0,0.0,87.61761385020701,12.382386149793,0.0,0.40588734632404444,0.1233652211709786,0.35077809271028376,65.05899703056473,113.8852823147089,1297.0042012511194,5641.716237063256,-4344.7120358121365,0.4881461051001579,2.123340698932351,-1.6351945938321928,180.89046877304693,0.06808071839407111,13.946791274735727,0.5283687943262412,149.0,0.08252631578947368,196.0,0.9174736842105263,2179.0,0.4716312056737589,133.0,0.4318840579710145,0.5283687943262412,0.47527910685805425,0.4085397728788636,0.7459290780141844,0.31303934779133996,0.87617613850207,0.43033365996530265,0.5696663400346974,0.12382386149793,0.8882827133608314,0.87617613850207,0.8815647693946608,0.40853977287886367,0.7459290780141844,0.8805166413923436,0.7025424764074781,0.87617613850207,0.007,7.338,0.007611986,7.337144202,7.611986,7337.144202,4695620.0,5972724.0,764024.0,87.73052314640572,50.07527286413248,?,?"
"milestone_1_dataset_selected_features_weka,2,1,weka.classifiers.meta.FilteredClassifier,'-F \""weka.filters.MultiFilter -F \\\""weka.filters.supervised.instance.Resample -B 1.0 -S 1 -Z 178.8\\\"" -S 1\"" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""',-4523450618538717400,2.02607281107E7,23916.0,2658.0,2341.0,317.0,0.0,88.0737396538751,11.926260346124906,0.0,0.4243097546477546,0.11894674801801658,0.34453678712794855,62.73808717273258,111.87750621895778,1297.16580687492,5426.107488265689,-4128.941681390769,0.4880232531508352,2.0414249391518773,-1.5534016860010418,220.95645409931302,0.083128839014038,17.033786500403714,0.5425531914893617,153.0,0.07912457912457913,188.0,0.9208754208754208,2188.0,0.4574468085106383,129.0,0.44868035190615835,0.5425531914893617,0.4911717495987159,0.42676658710956555,0.7545714234544022,0.31744967955879494,0.8807373965387509,0.41730878417396844,0.5826912158260316,0.11926260346124906,0.8917392807136854,0.8807373965387509,0.8856349829801452,0.42676658710956555,0.7545714234544021,0.8822153479078685,0.7118121692805002,0.8807373965387509,0.008,7.317,0.008132755,7.3158089529999994,8.132755,7315.808953,4690485.0,5972479.0,764269.0,88.2242287434161,50.075244544770506,?,?"
"milestone_1_dataset_selected_features_weka,2,2,weka.classifiers.meta.FilteredClassifier,'-F \""weka.filters.MultiFilter -F \\\""weka.filters.supervised.instance.Resample -B 1.0 -S 1 -Z 178.8\\\"" -S 1\"" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""',-4523450618538717400,2.0260728110799998E7,23916.0,2658.0,2347.0,311.0,0.0,88.2994732881866,11.700526711813394,0.0,0.40987728353286346,0.11657481708673474,0.3407528788963597,61.487019682329894,110.64880080192393,1297.16580687492,5309.401899198764,-4012.236092323844,0.4880232531508352,1.9975176445443055,-1.5094943913934702,240.64497436822595,0.09053610773823399,18.55159711216704,0.5,141.0,0.07154882154882154,170.0,0.9284511784511784,2206.0,0.5,141.0,0.4533762057877814,0.5,0.47554806070826305,0.41049925634412077,0.7266869343553741,0.2921133895606181,0.882994732881866,0.4545435544306876,0.5454564455693124,0.11700526711813393,0.8883031850700759,0.882994732881866,0.8854965227385322,0.4104992563441208,0.7266869343553741,0.8747983519823687,0.7048500413640828,0.882994732881866,0.007,7.527,0.007206191,7.526616579,7.206191,7526.616579,4690521.0,5972479.0,764269.0,88.44996237772762,50.09405568096313,?,?"
"milestone_1_dataset_selected_features_weka,2,3,weka.classifiers.meta.FilteredClassifier,'-F \""weka.filters.MultiFilter -F \\\""weka.filters.supervised.instance.Resample -B 1.0 -S 1 -Z 178.8\\\"" -S 1\"" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""',-4523450618538717400,2.0260728110799998E7,23916.0,2658.0,2330.0,328.0,0.0,87.65989465763732,12.340105342362678,0.0,0.38223714978104634,0.12354263575925892,0.35130604968818413,65.16217366984708,114.07561174055849,1297.16580687492,5661.263366570749,-4364.097559695829,0.4880232531508352,2.1298959242177387,-1.6418726710669032,180.03253435832332,0.06773233045836091,13.878914584716853,0.4787234042553192,135.0,0.07617845117845118,181.0,0.9238215488215489,2195.0,0.5212765957446809,147.0,0.4272151898734177,0.4787234042553192,0.45150501672240806,0.3830232805746037,0.7018142417078588,0.2689388962222057,0.8765989465763732,0.47405399349950533,0.5259460065004948,0.12340105342362678,0.8831228781425134,0.8765989465763732,0.8796623619250454,0.3830232805746037,0.7018142417078588,0.8667204290507085,0.6909920166274186,0.8765989465763732,0.007,7.295,0.0072890329999999995,7.293981162,7.289033,7293.981162,4689091.0,5972479.0,764269.0,87.69751693002257,50.03762227238525,?,?"
"milestone_1_dataset_selected_features_weka,2,4,weka.classifiers.meta.FilteredClassifier,'-F \""weka.filters.MultiFilter -F \\\""weka.filters.supervised.instance.Resample -B 1.0 -S 1 -Z 178.8\\\"" -S 1\"" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""',-4523450618538717400,2.0260728110799998E7,23916.0,2658.0,2319.0,339.0,0.0,87.24604966139955,12.753950338600452,0.0,0.3699334175228968,0.12761632052084035,0.3567087324800142,67.31082585197834,115.82996338085971,1297.16580687492,5808.029970936669,-4510.864164061749,0.4880232531508352,2.18511285588287,-1.697089602732035,141.78368357913848,0.05334224363398739,10.930266803803443,0.475177304964539,134.0,0.08038720538720538,191.0,0.9196127946127947,2185.0,0.524822695035461,148.0,0.4123076923076923,0.475177304964539,0.44151565074135085,0.3711205263516003,0.7034708790027939,0.3117097455535108,0.8724604966139955,0.47767039703666186,0.5223296029633381,0.1275395033860045,0.8809416670319855,0.8724604966139955,0.8763956481052937,0.3711205263516003,0.7034708790027939,0.871957861457256,0.6847629219941623,0.8724604966139955,0.008,7.422,0.007303031,7.421635791,7.303031,7421.635791,4679375.0,5972479.0,764269.0,87.39653875094055,50.13167795334838,?,?"
"milestone_1_dataset_selected_features_weka,2,5,weka.classifiers.meta.FilteredClassifier,'-F \""weka.filters.MultiFilter -F \\\""weka.filters.supervised.instance.Resample -B 1.0 -S 1 -Z 178.8\\\"" -S 1\"" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""',-4523450618538717400,2.0260728110799998E7,23917.0,2657.0,2371.0,286.0,0.0,89.23598042905533,10.764019570944674,0.0,0.44823164480123634,0.10704971490874488,0.3265656218359589,56.53330076333065,106.19045398944935,1293.928141850089,4819.240527043894,-3525.312385193805,0.48698838609337186,1.8137901870695874,-1.3268018009762157,324.56895249367267,0.12215617331338828,25.084001344123816,0.5266903914590747,148.0,0.06439393939393939,153.0,0.9356060606060606,2223.0,0.47330960854092524,133.0,0.49169435215946844,0.5266903914590747,0.5085910652920962,0.44856568542998443,0.763598320092982,0.34852684561724834,0.8923598042905533,0.4300633522254179,0.569936647774582,0.10764019570944675,0.8957610390285081,0.8923598042905533,0.8939818192482814,0.44856568542998443,0.763598320092982,0.8877177363512344,0.7240757524262679,0.8923598042905533,0.011,7.39,0.011237757000000001,7.389428291,11.237757,7389.428291,4706156.0,5972724.0,764024.0,89.42416258938653,50.0940910801656,?,?"
"milestone_1_dataset_selected_features_weka,2,6,weka.classifiers.meta.FilteredClassifier,'-F \""weka.filters.MultiFilter -F \\\""weka.filters.supervised.instance.Resample -B 1.0 -S 1 -Z 178.8\\\"" -S 1\"" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""',-4523450618538717400,2.0260728110799998E7,23917.0,2657.0,2349.0,308.0,0.0,88.40797892359804,11.592021076401958,0.0,0.44934569276897635,0.1151259408011805,0.3385229658890096,60.79838178478757,110.07866422530611,1293.928141850089,5248.242119661305,-3954.313977811216,0.48698838609337186,1.9752510800381275,-1.4882626939447556,250.79784740502257,0.09439136146218388,19.382671981028704,0.5800711743772242,163.0,0.07996632996632996,190.0,0.92003367003367,2186.0,0.4199288256227758,118.0,0.46175637393767704,0.5800711743772242,0.5141955835962145,0.4531154279202203,0.7565460356830463,0.31153296338389047,0.8840797892359804,0.38397494482508615,0.6160250551749138,0.11592021076401957,0.8972773959640524,0.8840797892359804,0.8897703154765921,0.4531154279202203,0.7565460356830463,0.8827292373783405,0.7241918088921243,0.8840797892359804,0.007,7.341,0.007309319000000001,7.340870756,7.309319,7340.870756,4693623.0,5972724.0,764024.0,88.67143394806172,50.13172751223184,?,?"
"milestone_1_dataset_selected_features_weka,2,7,weka.classifiers.meta.FilteredClassifier,'-F \""weka.filters.MultiFilter -F \\\""weka.filters.supervised.instance.Resample -B 1.0 -S 1 -Z 178.8\\\"" -S 1\"" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""',-4523450618538717400,2.0260728110799998E7,23917.0,2657.0,2343.0,314.0,0.0,88.1821603312006,11.817839668799397,0.0,0.42400317030298756,0.11867616155781137,0.3439946159098687,62.67326485179923,111.85789927313448,1293.928141850089,5440.311132179389,-4146.382990329299,0.48698838609337186,2.0475390034547942,-1.5605506173614223,220.6956065667512,0.08306195203867188,17.05624906273353,0.5373665480427047,151.0,0.07744107744107744,184.0,0.9225589225589226,2192.0,0.4626334519572954,130.0,0.4507462686567164,0.5373665480427047,0.49025974025974023,0.426098816843803,0.7517097127862252,0.32198715052109056,0.881821603312006,0.4218961327103788,0.5781038672896212,0.11817839668799397,0.8918466110946871,0.881821603312006,0.8863223143815724,0.426098816843803,0.7517097127862252,0.8819255783407478,0.7117113941826585,0.881821603312006,0.007,7.291,0.007324292,7.290609455,7.324292,7290.609455,4697316.0,5972724.0,764024.0,88.1821603312006,50.07527286413248,?,?"
"milestone_1_dataset_selected_features_weka,2,8,weka.classifiers.meta.FilteredClassifier,'-F \""weka.filters.MultiFilter -F \\\""weka.filters.supervised.instance.Resample -B 1.0 -S 1 -Z 178.8\\\"" -S 1\"" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""',-4523450618538717400,2.0260728110799998E7,23917.0,2657.0,2346.0,311.0,0.0,88.29506962739933,11.704930372600677,0.0,0.44787378551903734,0.11710960137465959,0.3421305037792637,61.84595935104686,111.25173959128155,1293.928141850089,5447.871153837315,-4153.943011987227,0.48698838609337186,2.050384325870273,-1.5633959397769013,236.52627454286304,0.08902005063713325,18.27970710990737,0.5836298932384342,164.0,0.08164983164983165,194.0,0.9183501683501684,2182.0,0.41637010676156583,117.0,0.4581005586592179,0.5836298932384342,0.5133020344287951,0.45211805089482027,0.7420872425320824,0.3166066086772579,0.8829506962739933,0.38097063468539066,0.6190293653146093,0.11704930372600678,0.897180126720421,0.8829506962739933,0.8890390271749731,0.45211805089482027,0.7420872425320824,0.8794003294405681,0.723388985128836,0.8829506962739933,0.007,7.352,0.007527239,7.3512292100000005,7.527239,7351.22921,4701820.0,5972724.0,764024.0,88.29506962739933,50.01881821603312,?,?"
"milestone_1_dataset_selected_features_weka,2,9,weka.classifiers.meta.FilteredClassifier,'-F \""weka.filters.MultiFilter -F \\\""weka.filters.supervised.instance.Resample -B 1.0 -S 1 -Z 178.8\\\"" -S 1\"" -S 1 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""',-4523450618538717400,2.0260728110799998E7,23917.0,2657.0,2331.0,326.0,0.0,87.73052314640572,12.269476853594279,0.0,0.421993529823138,0.12260434296049726,0.34995295376633523,64.6577334267187,113.61738878448763,1297.0042012511194,5679.7720748460615,-4382.767873594942,0.4881461051001579,2.137663558466715,-1.649517453366557,189.16988167684542,0.07119679400709275,14.585140240437765,0.5567375886524822,157.0,0.08463157894736842,201.0,0.9153684210526316,2174.0,0.4432624113475177,125.0,0.43854748603351956,0.5567375886524822,0.490625,0.4258776912577185,0.7388480776409108,0.2919173072382632,0.8773052314640573,0.4051992217589433,0.5948007782410567,0.12269476853594279,0.8918096197427527,0.8773052314640573,0.8835927149024971,0.4258776912577185,0.7388480776409108,0.8773579080504316,0.7104387302096705,0.8773052314640573,0.007,7.4,0.007444835,7.399592198000001,7.444835,7399.592198,4691140.0,5972724.0,764024.0,87.76815957847197,50.03763643206624,?,?"
